phi_blos_file,phi_time,phi_crlt_obs,hmi_crlt_obs,phi_dsun_au,lon_separation_deg,slope,pearson_r,n_pixels
solo_L2_phi-fdt-blos_20250331T160003_V03_0543310001.fits,2025-03-31T16:00:03+00:00,-8.1748565,-6.564999,0.29421272850991786,80.08033799999998,0.4492334335113817,0.549203209682549,195772
solo_L2_phi-fdt-blos_20250401T040003_V03_0544010001.fits,2025-04-01T04:00:03+00:00,-7.1925672,-6.533157,0.2945054613310242,83.30258900000001,0.47622165440221687,0.5391848301411892,191352
solo_L2_phi-fdt-blos_20250406T181003_V03_0544060501.fits,2025-04-06T18:10:03+00:00,3.9480532,-6.211952,0.32461045717356124,115.569392,0.44018957978093026,0.5769840628204851,38176
solo_L2_phi-fdt-blos_20250407T060002_V03_0544070501.fits,2025-04-07T06:00:02+00:00,4.7970075,-6.163406,0.32920470374327127,117.9937554,0.4009296125058195,0.4110748413060754,38612
solo_L2_phi-fdt-blos_20250408T060003_V03_0544080501.fits,2025-04-08T06:00:03+00:00,6.407851,-6.097004,0.33920992938827366,122.68972600000001,0.11978549540737599,0.11701762674066862,39054
solo_L2_phi-fdt-blos_20250408T180003_V03_0544080502.fits,2025-04-08T18:00:03+00:00,7.1560153,-6.079697,0.34451867932457547,124.90844100000004,-0.019170781242546033,-0.020356952181659758,32418
solo_L2_phi-fdt-blos_20250409T060003_V03_0544090501.fits,2025-04-09T06:00:03+00:00,7.8657165,-6.028848,0.3500060785873559,127.08072200000004,0.5674003299111366,0.5088498350130369,25256
solo_L2_phi-fdt-blos_20250410T060002_V03_0544100501.fits,2025-04-10T06:00:02+00:00,9.1714833,-5.958961,0.3614487203571929,131.17467699999997,0.31983450043098066,0.26819343340032703,14124
solo_L2_phi-fdt-blos_20250410T180003_V03_0544100502.fits,2025-04-10T18:00:03+00:00,9.76896,-5.94029,0.3673709094985668,133.09975399999996,0.2293625037472584,0.231945041458758,11199
solo_L2_phi-fdt-blos_20250411T060003_V03_0544110501.fits,2025-04-11T06:00:03+00:00,10.330823,-5.887371,0.3734067392293913,134.98377700000003,0.20570430992043764,0.22462910011761386,9551
solo_L2_phi-fdt-blos_20250411T180003_V03_0544110502.fits,2025-04-11T18:00:03+00:00,10.858029,-5.86803,0.37953937559022427,136.77398700000003,0.24238229772887818,0.19564065118573093,7638
solo_L2_phi-fdt-blos_20250412T060003_V03_0544120501.fits,2025-04-12T06:00:03+00:00,11.352343,-5.814101,0.3857611984748383,138.52479100000005,0.43565646190544377,0.4838947067702443,5832
solo_L2_phi-fdt-blos_20250412T180003_V03_0544120502.fits,2025-04-12T18:00:03+00:00,11.814901,-5.794099,0.3920575020667029,140.18360499999994,-0.266627197216654,-0.2747189171134141,4003
solo_L2_phi-fdt-blos_20250413T060002_V03_0544130501.fits,2025-04-13T06:00:02+00:00,12.247109,-5.739176,0.39841694886626955,141.80890399999998,-0.08471948138639049,-0.05818414137932759,4265
solo_L2_phi-fdt-blos_20250413T180003_V03_0544130502.fits,2025-04-13T18:00:03+00:00,12.650401,-5.718522,0.40482919845554055,143.346366,-0.787618112275281,-0.801974404507359,5706
solo_L2_phi-fdt-blos_20250414T060003_V03_0544140501.fits,2025-04-14T06:00:03+00:00,13.026198,-5.662624,0.4112845535559304,144.854241,-0.8558162652022118,-0.692615724406901,4368
solo_L2_phi-fdt-blos_20250414T180003_V03_0544140502.fits,2025-04-14T18:00:03+00:00,13.375904,-5.641325,0.41777399311823227,146.278635,-0.7589998410749677,-0.7604423541416256,2420
solo_L2_phi-fdt-blos_20250415T060003_V03_0544150501.fits,2025-04-15T06:00:03+00:00,13.700913,-5.584469,0.4242896186822531,147.67715599999997,-0.02386627584663081,-0.03334730528541875,615
solo_L2_phi-fdt-blos_20250415T180003_V03_0544150502.fits,2025-04-15T18:00:03+00:00,14.00257,-5.562534,0.43082399525441173,148.996064,0.07944778984748922,0.21069965656523462,196
solo_L2_phi-fdt-blos_20250416T060002_V03_0544160501.fits,2025-04-16T06:00:02+00:00,14.282163,-5.504736,0.4373700695382779,150.29282899999998,,,0
solo_L2_phi-fdt-blos_20250417T060003_V03_0544170501.fits,2025-04-17T06:00:03+00:00,14.780099,-5.423454,0.45047277696814836,152.716431,,,0
solo_L2_phi-fdt-blos_20250418T060003_V03_0544180501.fits,2025-04-18T06:00:03+00:00,15.204031,-5.340647,0.4635530793771599,154.96241699999996,,,0
solo_L2_phi-fdt-blos_20250418T180003_V03_0544180502.fits,2025-04-18T18:00:03+00:00,15.390922,-5.316853,0.4700732154858639,156.00921600000004,,,0
solo_L2_phi-fdt-blos_20250419T060003_V03_0544190501.fits,2025-04-19T06:00:03+00:00,15.562406,-5.256342,0.4765744601659093,157.04362100000003,,,0
solo_L2_phi-fdt-blos_20250419T180003_V03_0544190502.fits,2025-04-19T18:00:03+00:00,15.7194,-5.231943,0.4830530965595775,158.01288999999997,,,0
solo_L2_phi-fdt-blos_20250420T004503_V03_0544200501.fits,2025-04-20T00:45:03+00:00,15.801668,-5.201909,0.4866861489660902,158.59947499999998,,,0
solo_L2_phi-fdt-blos_20250420T183003_V03_0544200502.fits,2025-04-20T18:30:03+00:00,15.998494,-5.144119,0.4961964376631251,159.96481799999998,,,0
solo_L2_phi-fdt-blos_20250421T060003_V03_0544210501.fits,2025-04-21T06:00:03+00:00,16.111826,-5.083342,0.502321301745206,160.76081999999997,,,0
solo_L2_phi-fdt-blos_20250421T180003_V03_0544210502.fits,2025-04-21T18:00:03+00:00,16.219003,-5.057755,0.5086788286039329,161.592191,,,0
solo_L2_phi-fdt-blos_20250422T034503_V03_0544220501.fits,2025-04-22T03:45:03+00:00,16.29821,-5.007205,0.5138174127505346,162.30316200000004,,,0
solo_L2_phi-fdt-blos_20250422T220003_V03_0544220502.fits,2025-04-22T22:00:03+00:00,16.42874,-4.953239,0.5233666774648651,163.45990799999998,,,0
solo_L2_phi-fdt-blos_20250423T060003_V03_0544230501.fits,2025-04-23T06:00:03+00:00,16.479108,-4.904665,0.5275230715067055,163.956857,,,0
solo_L2_phi-fdt-blos_20250423T174503_V03_0544230502.fits,2025-04-23T17:45:03+00:00,16.545987,-4.878409,0.5335935629846902,164.682124,,,0
solo_L2_phi-fdt-blos_20250424T060003_V03_0544240501.fits,2025-04-24T06:00:03+00:00,16.60719,-4.813264,0.539877548822577,165.38302299999998,,,0
